omitted_original_path	canonical_original_path	retained_destination	size_bytes	sha256	mirror_identity
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_loops.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_loops.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_loops.txt	8999	210d9d940c410cd6062d3e75d323aba5cb36051240656efd7b2db956849993de	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_loops.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_properties.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_properties.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_properties.txt	319994	ee12cca9b8a1c977735f3f2ec3742a32c1d6bcdcc78105e7c9c387a9405b99fb	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_properties.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_properties_stderr.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_properties_stderr.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_properties_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_show_properties_stderr.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_undefined_functions.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_undefined_functions.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_undefined_functions.txt	466	cf2865fb246ac36dee8f16b41c68fb0a36dd2381f545dabbaf4cbf4cedf5cdea	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_undefined_functions.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_unwindset.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_unwindset.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_unwindset.txt	340	b01e5ebe61c7d950434dfed0f3646150bff6dee6099a4959f8a2cd0d0497c804	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_unwindset.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_validate_goto_binary.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_validate_goto_binary.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_validate_goto_binary.txt	268	fc08657416a30637efcc4e7a8815ed5e15ab0f759cd930e73b224f67086ec38a	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_corrected_validate_goto_binary.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_unwindset_comparison.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_unwindset_comparison.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_unwindset_comparison.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_inspection/tomsg_unwindset_comparison.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_corrected_goto_build_stderr.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_corrected_goto_build_stderr.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_corrected_goto_build_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_corrected_goto_build_stderr.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_corrected_goto_build_stdout.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_corrected_goto_build_stdout.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_corrected_goto_build_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_corrected_goto_build_stdout.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_precondition_corrected_cbmc_stderr.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_precondition_corrected_cbmc_stderr.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_precondition_corrected_cbmc_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_logs/tomsg_precondition_corrected_cbmc_stderr.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_resource_usage/tomsg_precondition_corrected_resource_usage.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_resource_usage/tomsg_precondition_corrected_resource_usage.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_resource_usage/tomsg_precondition_corrected_resource_usage.txt	1676	e69e5038fbb8840a51e5f1979c4fd78056a1bc28dff82241075cdc0e2d5d508d	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_resource_usage/tomsg_precondition_corrected_resource_usage.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_cbmc_result.json	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_cbmc_result.json	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_cbmc_result.json	1054089	2bbfe38dc17c52a0c47d25cc11bcce00dc0254ad3baeb638496f9b7cf1897550	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_cbmc_result.json""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_cbmc_result.json.sha256	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_cbmc_result.json.sha256	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_cbmc_result.json.sha256	320	801dac2e224c9cd7b05d8a0106b6ca7e38bc14eaf6fbb23617c2365fb376b9d7	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_cbmc_result.json.sha256""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_marker_audit.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_marker_audit.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_marker_audit.txt	115	67c43336ea089613a73c90f4b1488d46ea8cd48123439383f4f2a121ba699c12	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_marker_audit.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_parsed_result.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_parsed_result.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_parsed_result.txt	134732	ff9589078753da2d25f5d984b2d22aa08422648158e58dfa4b3788d895c8702a	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_results/tomsg_precondition_corrected_parsed_result.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/audit_positive_json.py	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/audit_positive_json.py	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/audit_positive_json.py	1568	16fc55700cd90c9ed271c2daf516282001083f67ee004ef32df9b300cfa16bd3	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/audit_positive_json.py""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/classify_original_tomsg_failure.py	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/classify_original_tomsg_failure.py	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/classify_original_tomsg_failure.py	2525	17f93783dcb5b201910ca3b100f41db960c3e9d25a42d9cc1de89d2f6a41bd06	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/classify_original_tomsg_failure.py""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/derive_reachable_unwindset.py	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/derive_reachable_unwindset.py	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/derive_reachable_unwindset.py	3696	b22a82b6a9d5cd98bb35cf2fa03a181b3bf6e32c294a51b152485bcd8995278f	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/derive_reachable_unwindset.py""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/sub00r_b6_compress_intended_wrap_scope.h	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/sub00r_b6_compress_intended_wrap_scope.h	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/sub00r_b6_compress_intended_wrap_scope.h	909	07c413524d7186cbfdddac9f73a0182214ff06a887e2f383c5b8d39a0e185547	"[""t6-authoritative-tree"", ""05_POSITIVE_EXECUTION/B6_5_POSITIVE_EXECUTION_MLKEM768_RUN4_TOMSG_PRAGMA_RECOVERY_V3/recovery_support/sub00r_b6_compress_intended_wrap_scope.h""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/README.md	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/README.md	upstream/mlkem-native/tracked-source-snapshot/mlkem/README.md	1800	9a0ac2dd53f22d2a2e9b5995de871395cdc4e060b1cc2959713ce137b25fe864	"[""tracked-source"", ""mlkem/README.md""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/mlkem_native.c	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/mlkem_native.c	upstream/mlkem-native/tracked-source-snapshot/mlkem/mlkem_native.c	21969	c09e20cd67f4d95ffab70da39d054c569b82572cc0e7d7784437d83420ed77a6	"[""tracked-source"", ""mlkem/mlkem_native.c""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/mlkem_native.h	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/mlkem_native.h	upstream/mlkem-native/tracked-source-snapshot/mlkem/mlkem_native.h	19752	df582b5462c592df89f0f8764af073acaa968086dc61e6c2d5cd6b12ac43c1b1	"[""tracked-source"", ""mlkem/mlkem_native.h""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/mlkem_native_asm.S	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/mlkem_native_asm.S	upstream/mlkem-native/tracked-source-snapshot/mlkem/mlkem_native_asm.S	24205	2e3c065128d7cc3fc33f33e70fcf26f85ebbbcba74dc14fd8b1564c157fdf52c	"[""tracked-source"", ""mlkem/mlkem_native_asm.S""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/mlkem_native_config.h	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/mlkem_native_config.h	upstream/mlkem-native/tracked-source-snapshot/mlkem/mlkem_native_config.h	21897	a1da5666025805b84c6a37f316a2e3d4659ad68e32b25d3f802699313f0b8776	"[""tracked-source"", ""mlkem/mlkem_native_config.h""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/src/cbmc.h	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/src/cbmc.h	upstream/mlkem-native/tracked-source-snapshot/mlkem/src/cbmc.h	7954	12fe62f76060aa2cdd41de6170e0c787c516ae753ed32579c9c39b1af55130fb	"[""tracked-source"", ""mlkem/src/cbmc.h""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/src/common.h	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/src/common.h	upstream/mlkem-native/tracked-source-snapshot/mlkem/src/common.h	10680	5598905a5655ae8aa5215591d973c79db77dd8978c89bf715c2292f5c9a5be5f	"[""tracked-source"", ""mlkem/src/common.h""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/src/compress.c	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/src/compress.c	upstream/mlkem-native/tracked-source-snapshot/mlkem/src/compress.c	24427	9201bea6ddd1d7622cc6496d2f745fee52397d203392f75a3d6e52a400de5bad	"[""tracked-source"", ""mlkem/src/compress.c""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/src/compress.h	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/src/compress.h	upstream/mlkem-native/tracked-source-snapshot/mlkem/src/compress.h	20187	0f357a30e7ea37351854dc550e502e5a7eaf80184896bf92b40073175706e0dd	"[""tracked-source"", ""mlkem/src/compress.h""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/src/debug.c	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/src/debug.c	upstream/mlkem-native/tracked-source-snapshot/mlkem/src/debug.c	1605	263ac19f2b2bf5c784cbf04fd4c968762abedc6961d44f507c8953b52a38827e	"[""tracked-source"", ""mlkem/src/debug.c""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/src/debug.h	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/src/debug.h	upstream/mlkem-native/tracked-source-snapshot/mlkem/src/debug.h	4740	d1fab329b439fc6dd9c4234f3fe053e74b000d416e0f4e4464542813667f3750	"[""tracked-source"", ""mlkem/src/debug.h""]"
EXPIREMENTS/OUTPUT TXT FILES( POLY ADD, SUB)/source/mlkem/src/fips202/fips202.c	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/source/mlkem/src/fips202/fips202.c	upstream/mlkem-native/tracked-source-snapshot/mlkem/src/fips202/fips202.c	7438	fb0654c0b33c45c929fdb2af2287807a7b8f312ac7f3baa3ddfaef0c030ef0b2	"[""tracked-source"", ""mlkem/src/fips202/fips202.c""]"
