property_record_id,case_id,condition,target,historical_id,approved_property_name,property_class,source_revision,parameter_set,input_domain,assumptions_and_grounding,formal_relation,assertion_or_harness_mapping,result,target_reachability,assumption_feasibility,nonvacuity_evidence,mutation_status,strongest_bounded_conclusion,explicit_exclusion,evidence_locator_id,evidence_path_hint,evidence_completeness,archive_name_resolved,archive_sha256,archive_evidence_path,archive_entry_sha256,archive_resolution_status,archive_candidate_count,resolved_public_evidence_path,public_evidence_sha256,public_path_resolution_status,public_path_candidate_count
PR-C13-016,13,UNASSISTED,mlk_kem_check_pk,PKCHECK-T4.P6,Coins frame in caller guard,Validation/frame/footprint,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"ML-KEM-768 encoded public-key objects under the property-specific actual-body, contract-backed or stub-backed model",Model boundary is stated per property; production checker unchanged,coins input unchanged,PKCHECK T1–T4 selected assertion marker,SUPPORTED,YES,YES,SUPPORTED; counterexample retained for T2.P4,Property-specific selected mutants,The local validation/frame/footprint/caller relation is supported.,"Not honest key generation, key-pair consistency or complete cryptographic validity.",LOC-C13-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_KEM_CHECK_PK_CBMC_CAMPAIGN_A_TO_Z_2026-07-30.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_KEM_CHECK_PK_CBMC_CAMPAIGN_A_TO_Z_2026-07-30.md,29e473750b6f5d66fbd650bd4c48bb8cd6333a2fd07d54bbd5e558aab92b3cf6,RESOLVED,1,reports/MLK_KEM_CHECK_PK_CBMC_CAMPAIGN_A_TO_Z_2026-07-30.md,29e473750b6f5d66fbd650bd4c48bb8cd6333a2fd07d54bbd5e558aab92b3cf6,RESOLVED_HASH_MATCH,1
PR-C14-001,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T1.P1,Independent exact oracle equality,Montgomery reduction refinement,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,"a in complete source-contract domain [-2038398974,2038398974]",Arithmetic-right-shift model; complete target source contract; independent oracle,reduce(a)=independent_oracle(a),MONT-T1 audited assertion family (12 required assertions),SUPPORTED,YES,YES,SUPPORTED,3/3 selected T1 mutants killed,The exact T1 reduction/refinement relation is supported over the full legal domain.,Does not establish every Montgomery arithmetic property.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-002,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T1.P2,Exact reconstruction and scaled congruence,Montgomery reduction refinement,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,"a in complete source-contract domain [-2038398974,2038398974]",Arithmetic-right-shift model; complete target source contract; independent oracle,"a=R*reduce(a)+q*t for a signed witness t, with the registered modular relation",MONT-T1 audited assertion family (12 required assertions),SUPPORTED,YES,YES,SUPPORTED,3/3 selected T1 mutants killed,The exact T1 reduction/refinement relation is supported over the full legal domain.,Does not establish every Montgomery arithmetic property.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-003,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T1.P3,Unique signed-16 decomposition,Montgomery reduction refinement,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,"a in complete source-contract domain [-2038398974,2038398974]",Arithmetic-right-shift model; complete target source contract; independent oracle,the result/witness decomposition is unique in the registered signed-16 ranges,MONT-T1 audited assertion family (12 required assertions),SUPPORTED,YES,YES,SUPPORTED,3/3 selected T1 mutants killed,The exact T1 reduction/refinement relation is supported over the full legal domain.,Does not establish every Montgomery arithmetic property.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-004,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T1.P4,Sharp full-domain output bound,Montgomery reduction refinement,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,"a in complete source-contract domain [-2038398974,2038398974]",Arithmetic-right-shift model; complete target source contract; independent oracle,-32767 <= reduce(a) <= 32767 for the complete source-contract domain,MONT-T1 audited assertion family (12 required assertions),SUPPORTED,YES,YES,SUPPORTED,3/3 selected T1 mutants killed,The exact T1 reduction/refinement relation is supported over the full legal domain.,Does not establish every Montgomery arithmetic property.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-005,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T1.P5,Endpoint attainability,Montgomery reduction refinement,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,"a in complete source-contract domain [-2038398974,2038398974]",Arithmetic-right-shift model; complete target source contract; independent oracle,both -32767 and 32767 occur at registered legal inputs,MONT-T1 audited assertion family (12 required assertions),SUPPORTED,YES,YES,SUPPORTED,3/3 selected T1 mutants killed,The exact T1 reduction/refinement relation is supported over the full legal domain.,Does not establish every Montgomery arithmetic property.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-006,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T2.P1,Canonical low-word normalization,Relational Montgomery candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,Complete legal input constraints plus property-specific fibre/translation premise,Candidate harness designed and executed; no completed solver verdict,"normalized low words lie in [0,65535]",MONT-T2 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate.,"Must not be described as passed, verified or refuted.",LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-007,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T2.P2,Relational scaled-residue law,Relational Montgomery candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,Complete legal input constraints plus property-specific fibre/translation premise,Candidate harness designed and executed; no completed solver verdict,(reduce(b)-reduce(a))*R ≡ b-a (mod q),MONT-T2 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate.,"Must not be described as passed, verified or refuted.",LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-008,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T2.P3,Equal-low-word affine law,Relational Montgomery candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,Complete legal input constraints plus property-specific fibre/translation premise,Candidate harness designed and executed; no completed solver verdict,same canonical low 16 bits => reduce(b)-reduce(a)=(b-a)/R,MONT-T2 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate.,"Must not be described as passed, verified or refuted.",LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-009,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T2.P4,Injectivity inside low-word fibre,Relational Montgomery candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,Complete legal input constraints plus property-specific fibre/translation premise,Candidate harness designed and executed; no completed solver verdict,"under equal-low-word premise, reduce(a)=reduce(b) iff a=b",MONT-T2 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate.,"Must not be described as passed, verified or refuted.",LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-010,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T2.P5,General fibre translation,Relational Montgomery candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,Complete legal input constraints plus property-specific fibre/translation premise,Candidate harness designed and executed; no completed solver verdict,reduce(a+kR)=reduce(a)+k whenever both inputs remain legal,MONT-T2 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate.,"Must not be described as passed, verified or refuted.",LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-011,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T3.P1,Independent multiplication refinement,Montgomery multiplication candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,int16 first operand; signed-canonical second operand and property-specific normalized domains,Candidate model canonicalizes residues before comparison,fqmul agrees modulo q with an independent Montgomery-product model,MONT-T3 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate family.,No completed proof of mlk_fqmul algebra or additional reduction claim.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-012,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T3.P2,Normalized commutativity,Montgomery multiplication candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,int16 first operand; signed-canonical second operand and property-specific normalized domains,Candidate model canonicalizes residues before comparison,"normalized fqmul(a,b)=normalized fqmul(b,a)",MONT-T3 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate family.,No completed proof of mlk_fqmul algebra or additional reduction claim.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-013,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T3.P3,Zero annihilation and reflection,Montgomery multiplication candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,int16 first operand; signed-canonical second operand and property-specific normalized domains,Candidate model canonicalizes residues before comparison,"fqmul(a,0)=fqmul(0,b)=0 plus registered normalized reflection",MONT-T3 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate family.,No completed proof of mlk_fqmul algebra or additional reduction claim.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-014,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T3.P4,Montgomery-one identity,Montgomery multiplication candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,int16 first operand; signed-canonical second operand and property-specific normalized domains,Candidate model canonicalizes residues before comparison,normalized multiplication by R mod q=2285 is identity,MONT-T3 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate family.,No completed proof of mlk_fqmul algebra or additional reduction claim.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-015,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T3.P5,Normalized distributivity,Montgomery multiplication candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,int16 first operand; signed-canonical second operand and property-specific normalized domains,Candidate model canonicalizes residues before comparison,normalized Montgomery multiplication distributes over normalized modular addition,MONT-T3 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate family.,No completed proof of mlk_fqmul algebra or additional reduction claim.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-016,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T3.P6,Normalized associativity,Montgomery multiplication candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,int16 first operand; signed-canonical second operand and property-specific normalized domains,Candidate model canonicalizes residues before comparison,reassociated normalized products agree,MONT-T3 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,No authentic accepted mutation result,Retained as a technically specified unresolved candidate family.,No completed proof of mlk_fqmul algebra or additional reduction claim.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
PR-C14-017,14,UNASSISTED,mlk_montgomery_reduce; candidate mlk_fqmul and mlk_poly_tomont_c families,MONT-T4.P1,De-Montgomery round trip,Polynomial Montgomery-conversion candidate,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build,Registered ML-KEM-768 polynomial coefficient domain,Target is mlk_poly_tomont_c; supporting forward law T(A)[i]≡A[i]R mod q,reducing a converted coefficient recovers the original residue modulo q,MONT-T4 candidate harness,RESOURCE_LIMITED_INCONCLUSIVE,ATTEMPTED,YES,ATTEMPT-SPECIFIC,Synthetic success/mutation markers excluded,Retained as a technically specified unresolved candidate family.,No claim that a function named poly_montgomery_reduce was proved; no accepted portable-C conversion result.,LOC-C14-UA,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED,1,reports/MONTGOMERY_CBMC_A_TO_Z_CORRECTED_EVIDENCE_RECORD.md,69d165308a6f39f0227deaf9b1ed86a21af04e853397ebb6ed7ebcab35809813,RESOLVED_HASH_MATCH,1
